NO (ppm),C3H8 (ppm),NO2 (ppm),NH3 (ppm)
99.6087,497.5188609771,39.6664753401,148.9780588071
99.62635,497.51815131035,39.6716110754,148.99210306215
99.62612,497.4860190036,39.67351201088,148.99923105408
99.65707,497.75158673308,39.68384390228,149.03804509863
99.66965,497.75850468095,39.6888533086,149.05685860185
99.69418,497.87203706074,39.69662736912,149.08606637412
99.70824,497.40681935352,39.70272437736,149.11457029416
99.76145,498.18483831345,39.7254084358,149.18915825555
99.77991,498.33399747012,39.73465509993,149.22923691744
99.84435,498.6308711367,39.75991721265,149.31812402415
99.84743,498.72653024298,39.75964601572,149.32273019187
99.89642,498.87492955924,39.77915402968,149.39599517778
99.89721,498.8147407488,39.77946861084,149.39717662989
99.94733,499.20143204785,39.79942659532,149.47213154097
100.1028,499.993965954,39.8613353712,149.7096434652
100.1489,500.1108579097,39.8776895976,149.7660701226
100.148,500.139412444,39.877831972,149.77233548
100.2428,500.556407232,39.9170839312,149.9140095852
100.2443,500.6122151446,39.9161775727,149.9162528487
100.3085,500.9249005655,39.943245934,150.0122645265
100.3576,501.2664415528,39.9626973928,150.0855936608
99.45834,496.67117941674,39.60470882136,198.32112346008
99.50288,496.96554211392,39.62244482752,198.40993675456
99.54945,497.11023306945,39.63949594605,198.5077753659
99.62331,497.48613369432,39.66840806904,198.63523174653
99.66609,497.72457983889,39.68594071101,198.73039614858
99.68421,497.88813821334,39.69654515883,198.78137968731
99.72225,497.980207602,39.70930022775,198.837390942
99.75439,498.23766548716,39.72110079971,198.91145071268
99.7657,498.2950528021,39.7290961168,198.9389912734
99.82277,498.50712720394,39.74982630508,199.04780125324
99.8324,498.540044148,39.7540603392,199.0769868288
99.85958,498.7791294819,39.76448419432,199.11620785596
99.86864,498.72011955504,39.76809192256,199.14416014704
99.87978,498.84796313352,39.77252791512,199.16147987736
99.94096,499.2015972664,39.79689003584,199.28347353152
99.94554,499.17640040136,39.79871381016,199.29260610648
100.0167,499.5878172348,39.8270500068,199.4343999837
100.0214,499.5076717712,39.8308219722,199.4537739754
100.0726,499.8753462202,39.8493096104,199.5409616412
100.1551,500.1257938663,39.8801583384,199.7004557512
100.1568,500.2718982816,39.8828383872,199.7138610816
100.2268,500.4763117384,39.9106124404,199.8534419216
100.2335,500.6145117805,39.914783903,199.861790127
100.292,500.768787536,39.934669728,199.973422304
100.2897,500.8476644073,39.9376652031,199.9887939567
100.3624,501.2422426552,39.9632036936,200.1188118288
100.3733,501.3693510451,39.9690495532,200.1455646796
100.3741,501.3090072846,39.9693681164,200.1472602633
100.3945,501.3943280745,39.9773910835,200.187837734
100.4064,501.4148018592,39.9842382336,200.2217075232
100.5698,502.1558729384,40.0452852432,200.5273310576
100.5923,502.310667819,40.0582680752,200.5923125376
99.50941,496.95815331162,39.62504509964,223.22090164374
99.51395,496.924899604,39.6268529458,223.23596201885
99.52156,496.99494623352,39.62988327824,223.24805717228
99.56181,497.13989507499,39.64591098924,223.33844605734
99.58447,497.33300910654,39.65493429188,223.39415692561
99.6013,497.3291115587,39.6631300847,223.4319110419
99.61249,497.45690567329,39.66609196796,223.45213214286
99.63554,497.58098275094,39.67716364542,223.51499740604
99.64854,497.60504899254,39.68044722216,223.53300000756
99.73573,498.04044106373,39.71367059297,223.73845967349
99.7392,498.0897851424,39.7180444848,223.7412570096
99.75072,498.17933510496,39.72263196768,223.76719915008
99.77945,498.30585719985,39.7305805188,223.82037304695
99.80676,498.42717451272,39.74494816044,223.89291166464
99.82746,498.52156422672,39.74969733264,223.92806672646
99.83421,498.61227792663,39.75438175884,223.94939771673
99.84196,498.03376155316,39.75746783984,223.96189036144
99.91782,498.9825988326,39.78817518438,224.15323936032
99.93346,499.07679318486,39.79580224158,224.18832576096
99.97018,499.28246955652,39.80802570582,224.24820923718
100.0814,499.8548509162,39.8513125846,224.5090016896
100.0954,499.7641205612,39.8583886616,224.5354026156
100.1096,500.0271297512,39.8605393224,224.5610494592
100.1895,500.394654339,39.895859658,224.7463888635
100.2028,500.4040655564,39.8991517152,224.7651010856
100.2111,500.358030744,39.9044608644,224.8048633743
100.2376,500.6349891608,39.9150132704,224.8542874088
100.2539,500.5315310421,39.9215039956,224.8909520346
100.2672,500.8150116288,39.9268001088,224.9256998736
100.3235,500.9351998765,39.949218994,225.0469794055
100.3271,500.977354224,39.9506525284,225.0601716544
100.4687,501.7891137134,40.0069377461,225.3777173681
120.0098,119.8624279656,24.0000398432,179.8099632812
120.012804,119.870468814456,24.000040531116,179.810023682628
119.98727,119.87052238629,23.99997373267,179.81496260559
119.999286,119.870526766122,23.999977199286,179.814970094562
120.011302,119.870528742754,24.001540332188,179.814973978734
120.023318,119.870528316186,23.999982690598,179.814974258106
120.01731,119.87052882987,23.99854129029,179.81497456902
120.003792,119.878508041152,24.000038377248,179.815001974512
120.0098,119.8704686222,24.0000398432,179.8150036928
120.015808,119.870468856512,24.000041188992,179.815004509888
119.984266,119.870520915832,24.001532586374,179.81502016223
120.03233,119.87052641916,24.00154467447,179.81503211815
120.008298,119.878569029862,23.999979483828,179.81503334979
120.026322,119.86248607047,23.999983241832,179.81503377786
120.014306,119.870528861412,23.999980856656,179.81503439368
120.020314,119.870528648128,23.999982109324,179.81503453637
120.020314,119.870528648128,23.999982109324,179.81503453637
120.020314,119.870528648128,23.999982109324,179.81503453637
120.020314,119.870528648128,23.999982109324,179.81503453637
119.99478,119.87850505818,24.00003595302,179.81505770472
120.012804,119.878509672324,24.001480684764,179.815064220396
119.996282,119.870525896464,23.998536422308,179.819948405972
120.03233,119.87052641916,23.99998425418,179.81995344368
120.008298,119.870528473896,23.999979483828,179.819953690008
120.008298,119.870528473896,24.001539591702,179.819953690008
120.026322,119.870527834044,23.999983241832,179.819954857062
120.020314,119.870528648128,23.999982109324,179.819955369244
120.000788,119.870467144232,24.001477608668,179.81998081012
120.02482,119.87046808148,24.00004298238,179.8199850758
119.999286,119.870526766122,23.999977199286,179.820010064574
119.991776,119.870464314464,24.000035084864,179.820035488928
120.015808,119.870468856512,24.000041188992,179.820045173824
119.952724,119.846325933812,23.998461679784,209.769965054928
120.005294,119.870528054838,24.001538821176,209.784974605514
120.012804,119.870468814456,24.000040531116,209.789942198652
120.012804,119.870468814456,24.000040531116,209.789942198652
120.023318,119.870528316186,23.999982690598,209.78995776538
120.033832,119.878508221392,24.000044505408,209.789970114824
120.0098,119.8704686222,24.0000398432,209.7899714486
120.0098,119.8704686222,24.0000398432,209.7899714486
120.021816,119.878509951696,23.998482131016,209.789972884512
120.021816,119.870468490024,24.000042414624,209.789972884512
120.03233,119.87856858527,23.99998425418,209.78998569507
120.020314,119.870528648128,23.999982109324,209.789987937556
120.020314,119.878570009166,23.999982109324,209.789987937556
120.006796,119.870468279744,24.000039125244,209.790000434196
120.006796,119.870468279744,24.000039125244,209.790000434196
120.030828,119.878508879268,24.000044027772,209.790001209228
120.041342,119.878565940248,23.999985547402,209.790011263616
120.029326,119.878569166544,23.999983763026,209.790016657298
120.01731,119.8624876701,23.99998149801,209.79001784538
120.003792,119.870467787088,24.000038377248,209.79002915544
120.027824,119.870467522736,24.000043520096,209.79003203928
119.990274,119.878563054906,23.999974644384,209.790035139408
120.00229,119.86248733215,23.99997799084,209.79004341693
120.00229,119.87052748558,24.00153802061,209.79004341693
120.014306,119.870528861412,23.999980856656,209.790047488852
120.000788,119.870467144232,24.000037599212,209.790057612332
120.000788,119.870467144232,24.000037599212,209.790057612332
120.00229,119.87856763901,23.99997799084,209.79496351082
120.02482,119.86242641854,24.00004298238,209.7949836226
120.033832,119.878508221392,24.000044505408,209.795011535768
120.0098,119.8704686222,24.0000398432,209.7950118602
120.0098,119.8704686222,24.0000398432,209.7950118602
120.020314,119.878570009166,23.999982109324,239.750058819806
120.01731,119.87856998964,23.99998149801,239.75005895799
119.988772,119.870463070808,24.000034186668,239.75496482794
119.988772,119.870463070808,24.001474051932,239.75496482794
119.993278,119.870524876606,23.999975526058,239.75496897346
120.03984,119.87046378576,24.00004537056,239.7549722328
119.999286,119.878566718284,23.999977199286,239.75497344942
120.000788,119.862427091436,24.000037599212,239.75497438066
120.003792,119.870467787088,24.000038377248,239.75497601784
120.005294,119.878568409536,23.999978752354,239.75497672378
120.029326,119.870527201702,23.999983763026,239.75497780522
120.027824,119.862425658528,24.000043520096,239.75497830088
120.0098,119.8785092788,24.0000398432,239.754978391
120.011302,119.870528742754,23.999980185262,239.75497879654
120.023318,119.870528316186,23.999982690598,239.75497933726
120.014306,119.870528861412,23.999980856656,239.75497938232
120.021816,119.870468490024,24.000042414624,239.75497953252
120.021816,119.870468490024,24.000042414624,239.75497953252
120.021816,119.878509951696,24.000042414624,239.75497953252
120.015808,119.870468856512,24.000041188992,239.75497956256
120.015808,119.870468856512,24.000041188992,239.75497956256
120.020314,119.870528648128,23.999982109324,239.75497965268
120.01731,119.87052882987,23.99998149801,239.7549796677
120.018812,119.878510008772,24.000041816828,239.75497969774
120.044346,119.870521786992,23.999985918396,239.760010580652
120.006796,119.862427824412,24.000039125244,239.760017640052
120.008298,119.870528473896,23.999979483828,239.760018258876
120.030828,119.870466813792,24.000044027772,239.760018529236
120.030828,119.870466813792,24.000044027772,239.760018529236
120.012804,119.870468814456,24.000040531116,239.760019664748
120.015808,119.870468856512,24.000041188992,239.760020226496
120.018812,119.870468748368,24.000041816828,239.760020487844
120.026322,119.870527834044,23.999983241832,270.129559924692
120.003792,119.870467787088,23.998478327952,270.154576614864
120.0098,119.8704686222,24.0000398432,270.1695420442
120.018812,119.870468748368,24.000041816828,270.16954694072
120.021816,119.870468490024,23.998482131016,270.18951152472
119.993278,119.870524876606,23.999975526058,270.189584032268
120.027824,119.878509386944,24.000043520096,270.189593437792
119.990274,119.870523706548,24.001534517946,270.194578954296
120.023318,119.878569878492,23.999982690598,270.204535043906
120.015808,119.862427797376,24.000041188992,270.204550257664
120.042844,119.878505346564,24.000045758076,270.204557602444
120.014306,119.870528861412,23.999980856656,270.209569644268
120.018812,119.870468748368,24.000041816828,270.219474766512
120.011302,119.870528742754,23.998540049638,270.224528250018
120.011302,119.870528742754,23.999980185262,270.224528250018
120.015808,119.870468856512,24.000041188992,270.234554209664
120.027824,119.870467522736,24.000043520096,270.239525012576
120.027824,119.870467522736,24.000043520096,270.24444615336
119.996282,119.870525896464,24.001536329358,270.244466666174
120.023318,119.870528316186,23.999982690598,270.2445028088
120.015808,119.862427797376,24.001481378688,270.244515521728
120.02482,119.87046808148,24.00004298238,270.24944503466
119.99478,119.87046540792,24.00003595302,270.24948363606
120.006796,119.870468279744,24.000039125244,270.254464544428
119.99478,119.87046540792,24.00003595302,270.25452341682
120.014306,119.870528861412,23.999980856656,270.259495595564
120.023318,119.878569878492,23.999982690598,270.25950572355
120.012804,119.878509672324,24.000040531116,270.26943467202
120.033832,119.870465954648,24.000044505408,270.269496503352
120.03233,119.87052641916,23.99998425418,270.27943817226
120.003792,119.870467787088,24.000038377248,270.279500562336
120.012804,119.870468814456,24.000040531116,270.334361598984
120.24,119.87050248,47.99848536,59.93495064
120.24,119.87050248,47.99848536,59.93495064
120.24,119.87050248,48.00004848,59.93495064
120.24,119.87050248,48.00004848,59.93495064
120.23499,119.87055774531,47.99997223782,59.93497828518
120.23499,119.87055774531,47.99997223782,59.93497828518
120.23499,119.87055774531,47.99997223782,59.93497828518
120.23499,119.87055774531,47.99997223782,59.93497828518
120.24,119.87050248,47.99848536,59.94000072
120.24,119.87050248,47.99848536,59.94000072
120.24,119.87050248,47.99848536,59.94000072
120.24,119.87050248,47.99848536,59.94000072
120.24,119.87050248,48.00004848,59.94000072
120.24,119.87050248,48.00004848,59.94000072
120.24,119.87050248,48.00004848,59.94000072
120.24,119.87050248,48.00004848,59.94000072
120.24,119.87050248,48.00004848,59.94000072
120.24,119.87050248,48.00004848,59.94000072
120.24,119.87050248,48.00004848,59.94000072
120.24,119.87050248,48.00004848,59.94000072
120.24,119.87050248,48.00004848,59.94000072
120.24,119.87050248,48.00004848,59.94000072
120.23499,119.87055774531,47.99852941794,59.94002815476
120.23499,119.87055774531,47.99852941794,59.94002815476
120.23499,119.87055774531,47.99852941794,59.94002815476
120.23499,119.86250200098,47.99997223782,59.94002815476
120.23499,119.87055774531,47.99997223782,59.94002815476
120.23499,119.87055774531,47.99997223782,59.94002815476
120.23499,119.87055774531,47.99997223782,59.94002815476
120.23499,119.87055774531,47.99997223782,59.94495778935
120.24,119.8624464,47.99848536,59.9450508
120.24,119.87050248,47.99848536,59.9450508
120.24,119.87855856,48.00004848,89.90501112
120.24501,119.87044679385,48.00000431685,89.90502956682
120.24,119.8624464,47.99848536,89.90994096
120.24,119.87050248,47.99848536,89.90994096
120.24,119.87050248,47.99848536,89.90994096
120.24,119.87050248,47.99848536,89.90994096
120.24,119.87050248,47.99848536,89.90994096
120.24,119.8624464,48.00004848,89.90994096
120.24,119.87050248,48.00004848,89.90994096
120.24,119.87050248,48.00004848,89.90994096
120.24,119.87050248,48.00004848,89.90994096
120.24,119.87050248,48.00004848,89.90994096
120.24,119.87050248,48.00004848,89.90994096
120.24,119.87050248,48.00004848,89.90994096
120.24,119.87050248,48.00004848,89.90994096
120.24,119.87050248,48.00004848,89.90994096
120.24,119.87050248,48.00004848,89.90994096
120.24,119.87050248,48.00004848,89.90994096
120.24,119.87050248,48.00004848,89.90994096
120.24,119.87855856,48.00004848,89.90994096
120.24,119.87050248,48.00149136,89.90994096
120.24,119.87050248,48.00149136,89.90994096
120.24,119.87050248,48.00149136,89.90994096
120.24,119.87050248,48.00149136,89.90994096
120.24501,119.86251062319,48.00000431685,89.90995961223
120.24501,119.87044679385,48.00000431685,89.90995961223
120.24501,119.87044679385,48.00000431685,89.90995961223
120.24501,119.87044679385,48.00000431685,89.90995961223
120.23499,119.87055774531,47.99997223782,89.91004223214
120.23499,119.87055774531,47.99997223782,89.91004223214
120.24,119.87050248,48.00004848,89.91499104
120.24,119.87050248,48.00004848,89.91499104
120.24,119.8624464,47.99848536,119.87495136
120.24,119.87050248,48.00004848,119.87495136
120.24501,119.87044679385,47.99844113172,119.87994614964
120.24501,119.87044679385,48.00000431685,119.87994614964
